,title,link,date
92, 윤 대통령 “중대선거구제 검토해봐야”···한동훈 차출론엔 “당대표는 너무 이르지 않은가”,https://www.khan.co.kr/politics/president/article/202301020805001,2023.01.02 08:05
93, 윤 대통령 군 지휘부와 화상 통화 “일전 불사 각오로 적 도발 확실하게 응징해야”,https://www.khan.co.kr/politics/president/article/202301011617001,2023.01.01 16:17
94, 윤 대통령 신년사 “타협은 쉽고 편한 길” 3대 개혁 강조…협치·대북 메시지는 빠져,https://www.khan.co.kr/politics/president/article/202301011612001,2023.01.01 16:12
95," 윤 대통령 ‘불통’의 끝은 어디?···취재진 없는 신년사, 회견도 생략",https://www.khan.co.kr/politics/president/article/202301011550001,2023.01.01 15:50
96, [대통령 신년사] “미래 운명 달린 노동·교육·연금 3대 개혁을 더 이상 미룰 수 없어”,https://www.khan.co.kr/politics/president/article/202301011013001,2023.01.01 10:13
97, [대통령 신년사] “복합 위기 수출로 돌파…모든 외교 중심은 경제”,https://www.khan.co.kr/politics/president/article/202301011005001,2023.01.01 10:05
98, 윤 대통령 현충원 참배 “다시 도약하는 대한민국”,https://www.khan.co.kr/politics/president/article/202301010940001,2023.01.01 09:40
99," 윤 대통령 “세법 개정안, 야당의 발목잡기”…날 세운 세밑",https://www.khan.co.kr/politics/president/article/202212301956015,2022.12.30 19:56
100," “야당의 발목잡기”, 윤 대통령 세밑 메시지도 대결로···",https://www.khan.co.kr/politics/president/article/202212301700001,2022.12.30 17:00
101," 윤 대통령, 세법 개정안 “야당 발목잡기…반도체 추가 확대 검토”",https://www.khan.co.kr/politics/president/article/202212301004011,2022.12.30 10:04
102, “압도적으로 우월한 전쟁 준비”…무인기 대응 비판에 수위 높인 윤 대통령,https://www.khan.co.kr/politics/president/article/202212292107005,2022.12.29 21:07
103," 윤 대통령, 신년회견 없이 언론매체와 개별 인터뷰 할 듯",https://www.khan.co.kr/politics/president/article/202212291937001,2022.12.29 19:37
104, 민간단체 ‘정부 보조금’ 5조원 전수조사···방문규 “감사역량 총동원”,https://www.khan.co.kr/politics/president/article/202212291842001,2022.12.29 18:42
105, 연일 거세지는 윤 대통령 강경 발언 “압도적 우월한 전쟁 준비해야”,https://www.khan.co.kr/politics/president/article/202212291838001,2022.12.29 18:38
106, 대통령실·국민의힘 “문재인 정부가 스스로 손발 묶어” 민주당 “NSC 대신 만찬 즐긴 대통령”,https://www.khan.co.kr/politics/president/article/202212291727001,2022.12.29 17:27
